End Date,Year,Month,State,Sex,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
12/31/2020,2020.0,12.0,Indiana,Female,18-29 years,1141.3333333333333,42.0,677.0,565.6666666666666,0.0,1253.3333333333333
12/31/2020,2020.0,12.0,Colorado,All Sexes,All Ages,1678.0,5271.0,994.0,840.0,0.0,1833.0
12/31/2020,2020.0,12.0,Minnesota,All Sexes,50-64 years,135.0,685.0,83.0,65.0,0.0,154.0
12/31/2020,2020.0,12.0,Illinois,Female,30-39 years,67.5,80.0,41.5,32.5,0.0,77.0
12/31/2020,2020.0,12.0,New York,Male,Under 1 year,0.0,12.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Louisiana,All Sexes,5-14 years,0.0,11.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Wisconsin,Male,18-29 years,0.0,53.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Iowa,All Sexes,5-14 years,0.0,275.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Florida,Male,40-49 years,45.0,497.0,44.0,27.0,0.0,63.0
12/31/2020,2020.0,12.0,Michigan,Female,0-17 years,0.0,39.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Nebraska,Female,85 years and over,132.0,421.0,57.0,37.0,0.0,152.0
12/31/2020,2020.0,12.0,Iowa,Female,35-44 years,66.0,25.0,28.5,18.5,0.0,76.0
12/31/2020,2020.0,12.0,Montana,Male,15-24 years,0.0,54.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,New York City,Female,40-49 years,0.0,83.0,148.71428571428572,0.0,0.0,10.0
12/31/2020,2020.0,12.0,Indiana,Female,Under 1 year,0.0,17.0,297.42857142857144,0.0,0.0,10.0
12/31/2020,2020.0,12.0,Virginia,All Sexes,0-17 years,4.5,67.0,446.14285714285717,0.0,0.0,10.0
12/31/2020,2020.0,12.0,Iowa,All Sexes,18-29 years,9.0,39.0,594.8571428571429,185.75,0.0,10.0
12/31/2020,2020.0,12.0,New Mexico,Male,25-34 years,13.5,62.0,743.5714285714287,371.5,0.0,10.0
12/31/2020,2020.0,12.0,Nebraska,Female,55-64 years,18.0,85.0,892.2857142857143,557.25,0.0,21.0
12/31/2020,2020.0,12.0,United States,Female,45-54 years,1386.0,7148.0,1041.0,743.0,1.0,1684.0
12/31/2020,2020.0,12.0,Utah,Female,35-44 years,1702.5,34.0,1033.0,758.5,0.0,1977.0
12/31/2020,2020.0,12.0,Oklahoma,All Sexes,All Ages,2019.0,5662.0,1025.0,774.0,0.0,2270.0
12/31/2020,2020.0,12.0,Georgia,Male,85 years and over,218.0,1012.0,169.0,127.0,0.0,260.0
12/31/2020,2020.0,12.0,Oklahoma,All Sexes,75-84 years,568.0,1421.0,265.0,205.0,0.0,628.0
12/31/2020,2020.0,12.0,Maryland,Male,55-64 years,91.0,442.0,47.0,34.0,0.0,104.0
12/31/2020,2020.0,12.0,Louisiana,All Sexes,75-84 years,306.0,1317.0,222.0,170.0,0.0,358.0
12/31/2020,2020.0,12.0,Kentucky,Female,85 years and over,348.0,1029.0,158.0,113.0,0.0,393.0
12/31/2020,2020.0,12.0,North Dakota,All Sexes,5-14 years,0.0,874.5,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,District of Columbia,All Sexes,All Ages,133.0,720.0,151.0,117.0,0.0,167.0
12/31/2020,2020.0,12.0,New Hampshire,Female,35-44 years,0.0,709.5,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Kansas,All Sexes,65-74 years,232.0,699.0,152.0,117.0,0.0,267.0
12/31/2020,2020.0,12.0,Wyoming,All Sexes,30-39 years,535.5,12.0,0.0,0.0,0.0,636.5
12/31/2020,2020.0,12.0,Kentucky,Female,All Ages,839.0,3009.0,516.0,349.0,0.0,1006.0
12/31/2020,2020.0,12.0,Colorado,Male,75-84 years,288.0,712.0,180.0,165.0,0.0,303.0
12/31/2020,2020.0,12.0,Connecticut,Male,55-64 years,64.0,270.0,28.0,23.0,0.0,69.0
12/31/2020,2020.0,12.0,Michigan,All Sexes,0-17 years,0.0,91.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Delaware,Female,55-64 years,11.0,56.0,0.0,0.0,0.0,14.0
12/31/2020,2020.0,12.0,West Virginia,Female,Under 1 year,0.0,39.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Alaska,Male,35-44 years,5.0,22.0,21.666666666666668,13.666666666666666,0.0,5.0
12/31/2020,2020.0,12.0,Nevada,Male,30-39 years,10.0,67.0,43.333333333333336,27.333333333333332,0.0,10.0
12/31/2020,2020.0,12.0,West Virginia,All Sexes,50-64 years,86.0,495.0,65.0,41.0,0.0,110.0
12/31/2020,2020.0,12.0,District of Columbia,All Sexes,65-74 years,32.0,158.0,38.0,29.0,0.0,41.0
12/31/2020,2020.0,12.0,New York,Female,40-49 years,16.0,104.0,13.0,54.0,0.0,21.0
12/31/2020,2020.0,12.0,Nebraska,All Sexes,85 years and over,237.0,714.0,115.0,79.0,0.0,273.0
12/31/2020,2020.0,12.0,Georgia,All Sexes,18-29 years,118.5,181.0,57.5,39.5,0.0,11.0
12/31/2020,2020.0,12.0,Iowa,Male,1-4 years,0.0,127.5,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Missouri,Female,35-44 years,122.5,74.0,87.0,64.0,0.0,11.0
12/31/2020,2020.0,12.0,West Virginia,All Sexes,75-84 years,245.0,808.0,174.0,128.0,0.0,291.0
12/31/2020,2020.0,12.0,Arkansas,Male,40-49 years,20.0,94.0,17.0,12.0,0.0,25.0
12/31/2020,2020.0,12.0,Arkansas,All Sexes,15-24 years,22.5,35.0,0.0,0.0,0.0,30.5
12/31/2020,2020.0,12.0,Massachusetts,Female,55-64 years,25.0,235.0,23.0,12.0,0.0,36.0
12/31/2020,2020.0,12.0,Arkansas,Male,85 years and over,144.0,445.0,88.0,68.0,0.0,164.0
12/31/2020,2020.0,12.0,Massachusetts,Male,Under 1 year,72.0,13.0,0.0,0.0,0.0,82.0
12/31/2020,2020.0,12.0,New Hampshire,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,California,All Sexes,65-74 years,2839.0,8046.0,2077.0,1740.0,0.0,3177.0
12/31/2020,2020.0,12.0,District of Columbia,Female,85 years and over,19.0,84.0,19.0,15.0,0.0,23.0
12/31/2020,2020.0,12.0,South Dakota,Female,15-24 years,0.0,281.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Georgia,All Sexes,40-49 years,65.0,478.0,48.0,31.0,0.0,82.0
12/31/2020,2020.0,12.0,Wyoming,Female,55-64 years,67.0,28.0,47.333333333333336,15.5,0.0,83.66666666666667
12/31/2020,2020.0,12.0,Indiana,Female,0-17 years,69.0,25.0,46.666666666666664,0.0,0.0,85.33333333333333
12/31/2020,2020.0,12.0,Utah,All Sexes,50-64 years,71.0,321.0,46.0,30.0,0.0,87.0
12/31/2020,2020.0,12.0,Rhode Island,Male,30-39 years,35.5,11.0,0.0,0.0,0.0,43.5
12/31/2020,2020.0,12.0,New Jersey,All Sexes,5-14 years,0.0,14.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Utah,Female,18-29 years,24.0,17.0,15.0,11.0,0.0,28.0
12/31/2020,2020.0,12.0,Utah,Male,50-64 years,48.0,197.0,30.0,22.0,0.0,56.0
12/31/2020,2020.0,12.0,Maryland,All Sexes,85 years and over,519.0,1907.0,267.0,194.0,0.0,592.0
12/31/2020,2020.0,12.0,Tennessee,All Sexes,Under 1 year,0.0,46.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Maryland,Female,1-4 years,0.0,118.33333333333333,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Wyoming,Female,18-29 years,12.0,190.66666666666666,6.5,5.0,0.0,13.5
12/31/2020,2020.0,12.0,California,Male,15-24 years,24.0,263.0,13.0,10.0,0.0,27.0
12/31/2020,2020.0,12.0,Tennessee,All Sexes,All Ages,2697.0,9970.0,1822.0,1394.0,0.0,3126.0
12/31/2020,2020.0,12.0,New York,Female,75-84 years,409.0,1420.0,237.0,158.0,0.0,490.0
12/31/2020,2020.0,12.0,Rhode Island,Male,75-84 years,67.0,152.0,38.0,32.0,0.0,73.0
12/31/2020,2020.0,12.0,Iowa,Female,50-64 years,29.0,163.0,17.0,12.0,0.0,34.0
12/31/2020,2020.0,12.0,South Carolina,Male,1-4 years,0.0,87.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Wyoming,All Sexes,18-29 years,0.0,11.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,District of Columbia,Female,18-29 years,0.0,10.5,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Nebraska,Female,0-17 years,0.0,10.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Wyoming,Male,45-54 years,16.0,19.0,20.0,12.0,0.0,24.0
12/31/2020,2020.0,12.0,Washington,All Sexes,45-54 years,32.0,294.0,40.0,24.0,0.0,48.0
12/31/2020,2020.0,12.0,New Hampshire,Female,30-39 years,0.0,11.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,New York,Male,55-64 years,157.0,761.0,106.0,85.0,0.0,178.0
12/31/2020,2020.0,12.0,Virginia,Male,85 years and over,234.0,1007.0,131.0,91.0,0.0,274.0
12/31/2020,2020.0,12.0,South Dakota,All Sexes,5-14 years,0.0,881.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Wisconsin,Male,65-74 years,204.0,755.0,101.0,82.0,0.0,223.0
12/31/2020,2020.0,12.0,Delaware,Male,18-29 years,0.0,16.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Florida,All Sexes,45-54 years,126.0,1132.0,143.0,84.0,0.0,186.0
12/31/2020,2020.0,12.0,Ohio,Female,65-74 years,454.0,1528.0,288.0,227.0,0.0,516.0
12/31/2020,2020.0,12.0,New York City,Female,Under 1 year,0.0,21.0,246.85714285714286,0.0,0.0,265.0
12/31/2020,2020.0,12.0,Pennsylvania,Male,25-34 years,11.0,188.0,205.71428571428572,0.0,0.0,14.0
12/31/2020,2020.0,12.0,Idaho,Male,40-49 years,8.8,34.0,164.57142857142856,0.0,0.0,11.2
12/31/2020,2020.0,12.0,New Jersey,Female,15-24 years,6.6,10.0,123.42857142857142,0.0,0.0,8.4
12/31/2020,2020.0,12.0,Hawaii,Female,40-49 years,4.3999999999999995,53.5,82.28571428571428,0.0,0.0,5.600000000000001
12/31/2020,2020.0,12.0,Tennessee,All Sexes,15-24 years,2.1999999999999993,97.0,41.14285714285711,0.0,0.0,2.8000000000000007
12/31/2020,2020.0,12.0,Wyoming,Female,15-24 years,0.0,463.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Minnesota,Female,Under 1 year,0.0,829.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Arizona,Male,85 years and over,416.0,1195.0,319.0,264.0,0.0,471.0
12/31/2020,2020.0,12.0,Colorado,Male,Under 1 year,0.0,13.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Arizona,Male,35-44 years,35.0,155.0,27.0,19.0,0.0,43.0
12/31/2020,2020.0,12.0,South Carolina,Male,0-17 years,0.0,28.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Wyoming,Male,85 years and over,23.0,69.0,17.0,11.0,0.0,31.0
12/31/2020,2020.0,12.0,District of Columbia,Male,50-64 years,26.0,104.0,27.0,22.0,0.0,31.0
12/31/2020,2020.0,12.0,North Carolina,All Sexes,18-29 years,11.0,215.0,11.0,11.0,0.0,15.0
12/31/2020,2020.0,12.0,Montana,Female,18-29 years,0.0,286.5,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Louisiana,All Sexes,45-54 years,55.0,358.0,44.0,35.0,0.0,64.0
12/31/2020,2020.0,12.0,Florida,All Sexes,75-84 years,986.0,5954.0,972.0,666.0,0.0,1297.0
12/31/2020,2020.0,12.0,Kansas,All Sexes,75-84 years,380.0,994.0,208.0,178.0,0.0,410.0
12/31/2020,2020.0,12.0,Montana,Male,65-74 years,48.0,160.0,26.0,22.0,0.0,52.0
12/31/2020,2020.0,12.0,Virginia,Male,65-74 years,208.0,949.0,141.0,111.0,0.0,238.0
12/31/2020,2020.0,12.0,Wisconsin,All Sexes,Under 1 year,0.0,29.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Delaware,Female,75-84 years,26.0,137.0,22.0,11.0,0.0,37.0
12/31/2020,2020.0,12.0,Tennessee,Female,85 years and over,451.0,1582.0,255.0,206.0,0.0,500.0
12/31/2020,2020.0,12.0,Nebraska,Male,15-24 years,0.0,805.5,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,New York,Male,0-17 years,284.5,29.0,208.5,177.0,0.0,316.0
12/31/2020,2020.0,12.0,California,Female,55-64 years,569.0,1877.0,417.0,354.0,0.0,632.0
12/31/2020,2020.0,12.0,South Dakota,All Sexes,55-64 years,37.0,103.0,34.0,25.0,0.0,46.0
12/31/2020,2020.0,12.0,Maine,Female,0-17 years,0.0,77.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,South Carolina,Male,15-24 years,3367.5,51.0,2346.0,1804.5,9.5,3914.5
12/31/2020,2020.0,12.0,United States,Male,55-64 years,6735.0,28470.0,4692.0,3609.0,19.0,7829.0
12/31/2020,2020.0,12.0,North Dakota,Female,5-14 years,0.0,14256.5,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Oregon,All Sexes,15-24 years,50.333333333333336,43.0,23.0,18.333333333333332,0.0,55.0
12/31/2020,2020.0,12.0,Oregon,All Sexes,18-29 years,100.66666666666667,66.0,46.0,36.666666666666664,0.0,110.0
12/31/2020,2020.0,12.0,New Mexico,Female,85 years and over,151.0,441.0,69.0,55.0,0.0,165.0
12/31/2020,2020.0,12.0,Nebraska,Female,35-44 years,149.0,21.0,86.0,0.0,0.0,166.0
12/31/2020,2020.0,12.0,Kansas,All Sexes,50-64 years,147.0,537.0,103.0,83.0,0.0,167.0
12/31/2020,2020.0,12.0,Arkansas,All Sexes,35-44 years,12.0,113.0,58.5,46.5,0.0,17.0
12/31/2020,2020.0,12.0,Alaska,All Sexes,85 years and over,20.0,96.0,14.0,10.0,0.0,24.0
12/31/2020,2020.0,12.0,Florida,Female,0-17 years,0.0,52.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,California,Male,50-64 years,1705.0,4514.0,1122.0,973.0,0.0,1854.0
12/31/2020,2020.0,12.0,District of Columbia,Female,50-64 years,11.0,75.0,17.0,11.0,0.0,17.0
12/31/2020,2020.0,12.0,Illinois,Female,25-34 years,5.5,63.0,8.5,5.5,0.0,8.5
12/31/2020,2020.0,12.0,Vermont,Male,15-24 years,0.0,75.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Montana,Male,55-64 years,19.0,87.0,13.0,10.0,0.0,22.0
12/31/2020,2020.0,12.0,Kansas,Male,45-54 years,30.0,97.0,19.0,15.0,0.0,34.0
12/31/2020,2020.0,12.0,Louisiana,Female,Under 1 year,0.0,16.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Indiana,All Sexes,18-29 years,43.0,140.0,34.5,25.0,0.0,52.5
12/31/2020,2020.0,12.0,Indiana,All Sexes,45-54 years,86.0,448.0,69.0,50.0,0.0,105.0
12/31/2020,2020.0,12.0,Illinois,Male,All Ages,2193.0,7295.0,1411.0,1146.0,0.0,2460.0
12/31/2020,2020.0,12.0,Alabama,Male,50-64 years,158.0,709.0,73.0,49.0,0.0,183.0
12/31/2020,2020.0,12.0,New Hampshire,Male,5-14 years,0.0,366.5,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Alabama,Female,15-24 years,0.0,24.0,12.5,0.0,0.0,25.5
12/31/2020,2020.0,12.0,New York,Male,45-54 years,41.0,296.0,25.0,15.0,0.0,51.0
12/31/2020,2020.0,12.0,Vermont,All Sexes,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Texas,All Sexes,45-54 years,491.0,1756.0,366.0,300.0,0.0,557.0
12/31/2020,2020.0,12.0,Utah,Male,85 years and over,65.0,298.0,31.0,21.0,0.0,75.0
12/31/2020,2020.0,12.0,Oklahoma,Male,All Ages,1084.0,3004.0,580.0,439.0,0.0,1225.0
12/31/2020,2020.0,12.0,Hawaii,All Sexes,0-17 years,0.0,1642.5,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Idaho,Male,75-84 years,95.0,281.0,51.0,44.0,0.0,102.0
12/31/2020,2020.0,12.0,Rhode Island,Female,65-74 years,37.0,95.0,19.0,18.0,0.0,38.0
12/31/2020,2020.0,12.0,Kansas,All Sexes,18-29 years,24.0,59.0,76.0,13.5,0.0,25.0
12/31/2020,2020.0,12.0,North Dakota,Female,55-64 years,11.0,34.0,133.0,9.0,0.0,12.0
12/31/2020,2020.0,12.0,District of Columbia,Male,40-49 years,5.5,18.0,190.0,4.5,0.0,240.33333333333334
12/31/2020,2020.0,12.0,Missouri,All Sexes,Under 1 year,0.0,38.0,247.0,0.0,0.0,468.6666666666667
12/31/2020,2020.0,12.0,Kansas,Female,All Ages,645.0,1847.0,304.0,252.0,0.0,697.0
12/31/2020,2020.0,12.0,Georgia,All Sexes,30-39 years,18.0,251.0,10.0,184.0,0.0,20.0
12/31/2020,2020.0,12.0,Ohio,Female,50-64 years,230.0,1012.0,160.0,116.0,0.0,274.0
12/31/2020,2020.0,12.0,West Virginia,Male,75-84 years,127.0,405.0,98.0,72.0,0.0,153.0
12/31/2020,2020.0,12.0,Missouri,Female,Under 1 year,0.0,209.5,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Delaware,Male,25-34 years,0.0,14.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,New Hampshire,Male,35-44 years,0.0,13.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,United States,Female,1-4 years,2.0,115.0,4.0,1.0,0.0,5.0
12/31/2020,2020.0,12.0,North Carolina,Female,18-29 years,1.3333333333333335,62.0,2.0,0.5,0.0,3.333333333333333
12/31/2020,2020.0,12.0,Nevada,Female,Under 1 year,0.6666666666666667,41.0,0.0,0.0,0.0,1.6666666666666665
12/31/2020,2020.0,12.0,Arizona,Female,15-24 years,0.0,20.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Delaware,Male,75-84 years,48.0,196.0,31.0,25.0,0.0,54.0
12/31/2020,2020.0,12.0,Hawaii,All Sexes,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Ohio,All Sexes,15-24 years,5.0,115.0,0.0,0.0,0.0,8.5
12/31/2020,2020.0,12.0,Maryland,All Sexes,30-39 years,10.0,153.0,0.0,0.0,0.0,17.0
12/31/2020,2020.0,12.0,New Jersey,Female,18-29 years,6.666666666666666,26.0,0.0,0.0,0.0,33.25
12/31/2020,2020.0,12.0,Kansas,All Sexes,5-14 years,3.333333333333333,19.0,0.0,0.0,0.0,49.5
12/31/2020,2020.0,12.0,South Carolina,Female,15-24 years,0.0,12.0,18.0,0.0,0.0,65.75
12/31/2020,2020.0,12.0,California,Female,30-39 years,73.0,294.0,36.0,27.0,0.0,82.0
12/31/2020,2020.0,12.0,Pennsylvania,Male,5-14 years,41.5,12.0,0.0,0.0,0.0,47.0
12/31/2020,2020.0,12.0,North Carolina,Female,35-44 years,10.0,119.0,16.0,13.5,0.0,12.0
12/31/2020,2020.0,12.0,Connecticut,Male,50-64 years,82.0,349.0,32.0,27.0,0.0,87.0
12/31/2020,2020.0,12.0,Puerto Rico,Male,Under 1 year,0.0,251.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Virginia,Male,35-44 years,13.0,153.0,9.5,6.5,0.0,13.0
12/31/2020,2020.0,12.0,Virginia,All Sexes,40-49 years,26.0,306.0,19.0,13.0,0.0,32.0
12/31/2020,2020.0,12.0,Georgia,All Sexes,All Ages,1917.0,10493.0,1454.0,1046.0,0.0,2328.0
12/31/2020,2020.0,12.0,Kentucky,Male,30-39 years,958.5,115.0,727.0,523.0,0.0,1164.0
12/31/2020,2020.0,12.0,Pennsylvania,Female,1-4 years,0.0,133.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Texas,Male,0-17 years,0.0,151.0,0.0,0.0,0.0,0.0
12/31/2020,2020.0,12.0,Texas,Female,Under 1 year,0.0,66.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Louisiana,All Sexes,0-17 years,0.0,70.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,West Virginia,All Sexes,65-74 years,180.0,658.0,148.0,113.0,0.0,215.0
01/31/2021,2021.0,1.0,Ohio,Male,45-54 years,54.0,460.0,36.0,19.0,0.0,71.0
01/31/2021,2021.0,1.0,Arkansas,Male,55-64 years,91.0,358.0,64.0,52.0,0.0,103.0
01/31/2021,2021.0,1.0,Indiana,Male,5-14 years,0.0,389.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Puerto Rico,All Sexes,50-64 years,45.0,420.0,70.0,36.0,0.0,79.0
01/31/2021,2021.0,1.0,Mississippi,Male,55-64 years,108.0,398.0,73.0,54.0,0.0,127.0
01/31/2021,2021.0,1.0,Connecticut,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Tennessee,All Sexes,All Ages,2836.0,10105.0,1916.0,1461.0,0.0,3294.0
01/31/2021,2021.0,1.0,Delaware,All Sexes,0-17 years,1418.0,5078.0,0.0,0.0,0.0,1647.0
01/31/2021,2021.0,1.0,Colorado,Female,30-39 years,0.0,51.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Connecticut,Female,50-64 years,40.0,196.0,23.0,18.0,0.0,45.0
01/31/2021,2021.0,1.0,New York City,All Sexes,75-84 years,522.0,1619.0,266.0,190.0,0.0,600.0
01/31/2021,2021.0,1.0,Utah,All Sexes,5-14 years,0.0,1111.6666666666667,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Maine,Male,0-17 years,0.0,604.3333333333334,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Florida,Male,0-17 years,0.0,97.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Colorado,Female,1-4 years,0.0,76.33333333333333,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Oklahoma,All Sexes,1-4 years,0.0,55.666666666666664,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Iowa,Male,30-39 years,0.0,35.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,New Mexico,Female,0-17 years,0.0,39.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,District of Columbia,Female,5-14 years,0.0,43.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Hawaii,Female,55-64 years,46.0,47.0,20.0,15.0,0.0,51.0
01/31/2021,2021.0,1.0,South Carolina,All Sexes,45-54 years,92.0,396.0,40.0,30.0,0.0,102.0
01/31/2021,2021.0,1.0,Florida,Female,5-14 years,67.66666666666667,10.0,0.0,0.0,0.0,75.33333333333333
01/31/2021,2021.0,1.0,Idaho,All Sexes,40-49 years,43.333333333333336,42.0,0.0,0.0,0.0,48.666666666666664
01/31/2021,2021.0,1.0,South Dakota,Female,75-84 years,19.0,78.0,0.0,0.0,0.0,22.0
01/31/2021,2021.0,1.0,Michigan,Female,30-39 years,9.5,74.0,0.0,0.0,0.0,11.0
01/31/2021,2021.0,1.0,Louisiana,Male,5-14 years,0.0,44.5,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,South Dakota,Male,18-29 years,0.0,15.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Puerto Rico,Female,18-29 years,0.0,13.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Idaho,Female,5-14 years,0.0,0.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Florida,Male,1-4 years,0.0,9.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,South Dakota,All Sexes,15-24 years,0.0,18.0,201.5,0.0,0.0,351.0
01/31/2021,2021.0,1.0,Pennsylvania,Male,65-74 years,619.0,1994.0,403.0,320.0,0.0,702.0
01/31/2021,2021.0,1.0,West Virginia,Male,55-64 years,36.0,232.0,35.0,24.0,0.0,47.0
01/31/2021,2021.0,1.0,Illinois,Male,75-84 years,389.0,1519.0,320.0,254.0,0.0,455.0
01/31/2021,2021.0,1.0,Oklahoma,Male,0-17 years,0.0,24.0,243.0,0.0,0.0,355.0
01/31/2021,2021.0,1.0,North Dakota,Male,35-44 years,69.5,15.0,166.0,36.5,0.0,255.0
01/31/2021,2021.0,1.0,New Jersey,Female,50-64 years,139.0,515.0,89.0,73.0,0.0,155.0
01/31/2021,2021.0,1.0,New Mexico,Male,0-17 years,0.0,11.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,New York,Male,30-39 years,32.5,132.0,10.0,0.0,0.0,15.0
01/31/2021,2021.0,1.0,New York,All Sexes,0-17 years,65.0,59.0,0.0,0.0,0.0,62.666666666666664
01/31/2021,2021.0,1.0,North Carolina,All Sexes,15-24 years,97.5,120.0,51.5,37.5,0.0,110.33333333333333
01/31/2021,2021.0,1.0,Tennessee,Female,55-64 years,130.0,559.0,103.0,75.0,0.0,158.0
01/31/2021,2021.0,1.0,Alaska,Female,40-49 years,65.0,10.0,51.5,37.5,0.0,79.0
01/31/2021,2021.0,1.0,Colorado,Male,5-14 years,0.0,11.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Massachusetts,All Sexes,85 years and over,712.0,2602.0,407.0,300.0,0.0,820.0
01/31/2021,2021.0,1.0,Delaware,Male,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,California,All Sexes,All Ages,20065.0,48148.0,13802.0,12191.0,16.0,21687.0
01/31/2021,2021.0,1.0,California,Female,75-84 years,2150.0,5123.0,1491.0,1314.0,8.0,2329.0
01/31/2021,2021.0,1.0,Alaska,All Sexes,45-54 years,1251.0,36.0,858.0,739.0,0.0,1371.5
01/31/2021,2021.0,1.0,New York,All Sexes,55-64 years,352.0,1355.0,225.0,164.0,0.0,414.0
01/31/2021,2021.0,1.0,Pennsylvania,All Sexes,Under 1 year,0.0,66.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,Tennessee,Female,40-49 years,22.0,181.0,22.0,12.0,0.0,32.0
01/31/2021,2021.0,1.0,South Dakota,Female,40-49 years,11.0,17.0,11.0,6.0,0.0,16.0
01/31/2021,2021.0,1.0,Vermont,All Sexes,15-24 years,0.0,61.0,0.0,0.0,0.0,0.0
01/31/2021,2021.0,1.0,New Mexico,All Sexes,30-39 years,22.0,105.0,13.0,12.0,0.0,23.0
01/31/2021,2021.0,1.0,Virginia,All Sexes,65-74 years,503.0,1816.0,330.0,260.0,0.0,574.0
01/31/2021,2021.0,1.0,Mississippi,Male,65-74 years,221.0,646.0,170.0,134.0,0.0,257.0
01/31/2021,2021.0,1.0,Hawaii,Male,25-34 years,8043.0,15.0,5739.5,0.0,0.0,9207.5
01/31/2021,2021.0,1.0,United States,All Sexes,50-64 years,15865.0,60306.0,11309.0,9034.0,27.0,18158.0
01/31/2021,2021.0,1.0,Florida,All Sexes,65-74 years,1166.0,5021.0,1049.0,804.0,14.0,1411.0
